real_name,func,func_sd,func_var,func_var_sd,ei
gen=192_infill=24,14732.5,0,0,0,0
gen=192_infill=25,23988.0,0,0,0,0
gen=192_infill=26,15546.2,0,0,0,0
gen=192_infill=27,14544.3,0,0,0,0
gen=192_infill=28,21168.7,0,0,0,0
gen=192_infill=29,10529.0,0,0,0,0
gen=192_infill=30,21765.2,0,0,0,0
gen=192_infill=31,20453.5,0,0,0,0
gen=192_infill=32,13804.1,0,0,0,0
gen=192_infill=33,14577.6,0,0,0,0
gen=192_infill=34,8148.32,0,0,0,0
gen=192_infill=35,15691.9,0,0,0,0
gen=192_infill=36,13765.9,0,0,0,0
gen=192_infill=37,18400.4,0,0,0,0
gen=192_infill=38,15555.8,0,0,0,0
gen=192_infill=39,38329.3,0,0,0,0
gen=192_infill=40,11338.6,0,0,0,0
gen=192_infill=41,19672.6,0,0,0,0
gen=192_infill=42,11055.7,0,0,0,0
gen=192_infill=43,13596.9,0,0,0,0
gen=192_infill=44,15446.3,0,0,0,0
gen=192_infill=45,11973.4,0,0,0,0
gen=192_infill=46,9161.02,0,0,0,0
gen=192_infill=47,18800.5,0,0,0,0
gen=192_infill=48,27848.9,0,0,0,0
gen=240_infill=1,10529.0,0,0,0,0
gen=240_infill=2,6032.66,0,0,0,0
gen=240_infill=3,14059.5,0,0,0,0
gen=240_infill=4,20874.9,0,0,0,0
gen=240_infill=5,12794.3,0,0,0,0
gen=240_infill=6,4690.54,0,0,0,0
gen=240_infill=7,23104.5,0,0,0,0
gen=240_infill=8,13285.2,0,0,0,0
gen=240_infill=9,20055.4,0,0,0,0
gen=240_infill=10,6977.0,0,0,0,0
gen=240_infill=11,9090.55,0,0,0,0
gen=240_infill=12,12158.7,0,0,0,0
gen=240_infill=13,15718.4,0,0,0,0
gen=240_infill=14,14612.1,0,0,0,0
gen=240_infill=15,9940.1,0,0,0,0
gen=240_infill=16,7631.14,0,0,0,0
gen=240_infill=17,7240.92,0,0,0,0
gen=240_infill=18,6971.32,0,0,0,0
gen=240_infill=19,5345.26,0,0,0,0
gen=240_infill=20,12586.2,0,0,0,0
gen=240_infill=21,5033.0,0,0,0,0
gen=240_infill=22,5923.71,0,0,0,0
gen=240_infill=23,6989.99,0,0,0,0
gen=240_infill=24,4922.44,0,0,0,0
gen=240_infill=25,4483.68,0,0,0,0
gen=300_infill=1,6032.66,0,0,0,0
gen=300_infill=2,14612.1,0,0,0,0
gen=300_infill=3,7631.14,0,0,0,0
gen=300_infill=4,5033.0,0,0,0,0
gen=300_infill=5,11403.5,0,0,0,0
gen=300_infill=6,6981.64,0,0,0,0
gen=300_infill=7,4979.62,0,0,0,0
gen=300_infill=8,8507.03,0,0,0,0
gen=300_infill=9,12070.2,0,0,0,0
gen=300_infill=10,13133.8,0,0,0,0
gen=300_infill=11,5968.67,0,0,0,0
gen=300_infill=12,12719.4,0,0,0,0
gen=300_infill=13,13244.0,0,0,0,0
gen=300_infill=14,10186.4,0,0,0,0
gen=300_infill=15,11510.7,0,0,0,0
gen=300_infill=16,8929.03,0,0,0,0
gen=300_infill=17,10519.9,0,0,0,0
gen=350_infill=1,4979.62,0,0,0,0
gen=350_infill=2,5968.67,0,0,0,0
gen=350_infill=3,11510.7,0,0,0,0
gen=350_infill=4,8929.03,0,0,0,0
gen=350_infill=5,9608.65,0,0,0,0
gen=350_infill=6,5247.05,0,0,0,0
gen=350_infill=7,10436.7,0,0,0,0
gen=350_infill=8,14867.9,0,0,0,0
gen=350_infill=9,12507.0,0,0,0,0
gen=350_infill=10,10236.7,0,0,0,0
gen=350_infill=11,2650.05,0,0,0,0
gen=350_infill=12,4484.81,0,0,0,0
gen=350_infill=13,5663.05,0,0,0,0
gen=350_infill=14,6882.87,0,0,0,0
gen=350_infill=15,10020.2,0,0,0,0
gen=350_infill=16,4866.86,0,0,0,0
gen=350_infill=17,5128.36,0,0,0,0
gen=350_infill=18,9078.29,0,0,0,0
gen=350_infill=19,5236.16,0,0,0,0
gen=350_infill=20,3293.26,0,0,0,0
gen=350_infill=21,5403.73,0,0,0,0
gen=350_infill=22,4671.96,0,0,0,0
gen=350_infill=23,4822.11,0,0,0,0
gen=350_infill=24,7384.82,0,0,0,0
gen=350_infill=25,13462.8,0,0,0,0
gen=350_infill=26,8117.18,0,0,0,0
gen=350_infill=27,6710.51,0,0,0,0
gen=350_infill=28,5417.77,0,0,0,0
gen=350_infill=29,8993.46,0,0,0,0
gen=350_infill=30,5652.36,0,0,0,0
gen=350_infill=31,4332.67,0,0,0,0
gen=350_infill=32,5303.44,0,0,0,0
gen=350_infill=33,9477.92,0,0,0,0
gen=350_infill=34,5355.2,0,0,0,0
gen=350_infill=35,6182.15,0,0,0,0
gen=350_infill=36,4505.11,0,0,0,0
gen=400_infill=1,362126.0,0,0,0,0
gen=400_infill=2,1156530.0,0,0,0,0
gen=400_infill=3,43663.6,0,0,0,0
gen=400_infill=4,300761.0,0,0,0,0
gen=400_infill=5,724876.0,0,0,0,0
gen=400_infill=6,582095.0,0,0,0,0
gen=400_infill=7,1492700.0,0,0,0,0
gen=400_infill=8,190850.0,0,0,0,0
gen=400_infill=9,2034210.0,0,0,0,0
gen=400_infill=10,3797.8,0,0,0,0
gen=400_infill=11,798151.0,0,0,0,0
gen=400_infill=12,283165.0,0,0,0,0
gen=400_infill=13,682109.0,0,0,0,0
gen=400_infill=14,556948.0,0,0,0,0
gen=400_infill=15,331108.0,0,0,0,0
gen=400_infill=16,733803.0,0,0,0,0
gen=400_infill=17,147888.0,0,0,0,0
gen=400_infill=18,497704.0,0,0,0,0
gen=400_infill=19,1275510.0,0,0,0,0
gen=400_infill=20,742757.0,0,0,0,0
gen=400_infill=21,196509.0,0,0,0,0
gen=400_infill=22,267937.0,0,0,0,0
gen=400_infill=23,274182.0,0,0,0,0
gen=400_infill=24,413373.0,0,0,0,0
gen=400_infill=25,9348.21,0,0,0,0
gen=400_infill=26,1022340.0,0,0,0,0
gen=400_infill=27,929052.0,0,0,0,0
gen=400_infill=28,740817.0,0,0,0,0
gen=400_infill=29,969401.0,0,0,0,0
gen=400_infill=30,420747.0,0,0,0,0
gen=400_infill=31,199773.0,0,0,0,0
gen=400_infill=32,389141.0,0,0,0,0
gen=400_infill=33,462151.0,0,0,0,0
gen=400_infill=34,632351.0,0,0,0,0
gen=400_infill=35,296297.0,0,0,0,0
gen=400_infill=36,724496.0,0,0,0,0
gen=400_infill=37,19446.5,0,0,0,0
gen=400_infill=38,678081.0,0,0,0,0
gen=400_infill=39,345292.0,0,0,0,0
gen=400_infill=40,408174.0,0,0,0,0
gen=400_infill=41,985630.0,0,0,0,0
gen=400_infill=42,1143750.0,0,0,0,0
gen=400_infill=43,169838.0,0,0,0,0
gen=400_infill=44,768853.0,0,0,0,0
gen=400_infill=45,440133.0,0,0,0,0
gen=400_infill=46,228116.0,0,0,0,0
gen=400_infill=47,1057080.0,0,0,0,0
gen=400_infill=48,1944460.0,0,0,0,0
gen=400_infill=49,527637.0,0,0,0,0
gen=400_infill=50,532314.0,0,0,0,0
gen=400_infill=51,489495.0,0,0,0,0
gen=400_infill=52,826858.0,0,0,0,0
gen=400_infill=53,1527030.0,0,0,0,0
gen=400_infill=54,244722.0,0,0,0,0
gen=400_infill=55,281482.0,0,0,0,0
gen=400_infill=56,361307.0,0,0,0,0
gen=400_infill=57,882797.0,0,0,0,0
gen=400_infill=58,697564.0,0,0,0,0
gen=400_infill=59,769201.0,0,0,0,0
gen=400_infill=60,762698.0,0,0,0,0
gen=400_infill=61,753846.0,0,0,0,0
gen=400_infill=62,477177.0,0,0,0,0
gen=400_infill=63,517281.0,0,0,0,0
gen=400_infill=64,658867.0,0,0,0,0
gen=400_infill=65,1252860.0,0,0,0,0
gen=400_infill=66,389014.0,0,0,0,0
gen=400_infill=67,661579.0,0,0,0,0
gen=400_infill=68,705217.0,0,0,0,0
gen=400_infill=69,1993340.0,0,0,0,0
gen=400_infill=70,696434.0,0,0,0,0
gen=400_infill=71,477399.0,0,0,0,0
gen=400_infill=72,185282.0,0,0,0,0
gen=400_infill=73,927363.0,0,0,0,0
gen=400_infill=74,1092040.0,0,0,0,0
gen=400_infill=75,1659880.0,0,0,0,0
gen=400_infill=76,956011.0,0,0,0,0
gen=400_infill=77,1241230.0,0,0,0,0
gen=400_infill=78,4291.92,0,0,0,0
gen=400_infill=79,540080.0,0,0,0,0
gen=400_infill=80,1108370.0,0,0,0,0
gen=400_infill=81,12755.3,0,0,0,0
gen=400_infill=82,789729.0,0,0,0,0
gen=400_infill=83,1052820.0,0,0,0,0
gen=400_infill=84,1378710.0,0,0,0,0
gen=400_infill=85,1150330.0,0,0,0,0
gen=400_infill=86,2019220.0,0,0,0,0
gen=400_infill=87,1122560.0,0,0,0,0
gen=400_infill=88,116856.0,0,0,0,0
gen=400_infill=89,1857500.0,0,0,0,0
gen=400_infill=90,1907230.0,0,0,0,0
gen=400_infill=91,1009560.0,0,0,0,0
gen=400_infill=92,17060.9,0,0,0,0
gen=400_infill=93,1934700.0,0,0,0,0
gen=400_infill=94,1301220.0,0,0,0,0
gen=400_infill=95,1643440.0,0,0,0,0
gen=400_infill=96,1496410.0,0,0,0,0
gen=400_infill=97,1513650.0,0,0,0,0
gen=400_infill=98,1805760.0,0,0,0,0
gen=400_infill=99,1068120.0,0,0,0,0
gen=400_infill=100,275539.0,0,0,0,0
gen=450_infill=1,2644040.0,0,0,0,0
gen=450_infill=2,663703.0,0,0,0,0
gen=450_infill=3,1853780.0,0,0,0,0
gen=450_infill=4,749788.0,0,0,0,0
gen=450_infill=5,3852500.0,0,0,0,0
gen=450_infill=6,6407.69,0,0,0,0
gen=450_infill=7,770177.0,0,0,0,0
gen=450_infill=8,1604080.0,0,0,0,0
gen=450_infill=9,700522.0,0,0,0,0
gen=450_infill=10,304363.0,0,0,0,0
gen=450_infill=11,2610370.0,0,0,0,0
gen=450_infill=12,2750160.0,0,0,0,0
gen=450_infill=13,653958.0,0,0,0,0
gen=450_infill=14,447068.0,0,0,0,0
gen=450_infill=15,545693.0,0,0,0,0
gen=450_infill=16,2932880.0,0,0,0,0
gen=450_infill=17,502467.0,0,0,0,0
gen=450_infill=18,2534870.0,0,0,0,0
gen=450_infill=19,2792160.0,0,0,0,0
gen=450_infill=20,481158.0,0,0,0,0
gen=450_infill=21,4208380.0,0,0,0,0
gen=450_infill=22,2716200.0,0,0,0,0
gen=450_infill=23,485062.0,0,0,0,0
gen=450_infill=24,638397.0,0,0,0,0
gen=450_infill=25,606045.0,0,0,0,0
gen=450_infill=26,491117.0,0,0,0,0
gen=450_infill=27,838206.0,0,0,0,0
gen=450_infill=28,411069.0,0,0,0,0
gen=450_infill=29,386237.0,0,0,0,0
gen=450_infill=30,1173790.0,0,0,0,0
gen=450_infill=31,1329420.0,0,0,0,0
gen=450_infill=32,670549.0,0,0,0,0
gen=450_infill=33,638052.0,0,0,0,0
gen=450_infill=34,2421260.0,0,0,0,0
gen=450_infill=35,408305.0,0,0,0,0
gen=450_infill=36,606069.0,0,0,0,0
gen=450_infill=37,612594.0,0,0,0,0
gen=450_infill=38,353985.0,0,0,0,0
gen=450_infill=39,686514.0,0,0,0,0
gen=450_infill=40,676211.0,0,0,0,0
gen=450_infill=41,1625590.0,0,0,0,0
gen=450_infill=42,3402090.0,0,0,0,0
gen=450_infill=43,2124240.0,0,0,0,0
gen=450_infill=44,480560.0,0,0,0,0
gen=450_infill=45,1714050.0,0,0,0,0
gen=450_infill=46,3064900.0,0,0,0,0
gen=450_infill=47,725475.0,0,0,0,0
gen=450_infill=48,1021720.0,0,0,0,0
gen=450_infill=49,2152210.0,0,0,0,0
gen=450_infill=50,1649270.0,0,0,0,0
gen=450_infill=51,1854180.0,0,0,0,0
gen=450_infill=52,501146.0,0,0,0,0
gen=450_infill=53,590796.0,0,0,0,0
gen=450_infill=54,2422460.0,0,0,0,0
gen=450_infill=55,408713.0,0,0,0,0
gen=450_infill=56,2520570.0,0,0,0,0
gen=450_infill=57,2611480.0,0,0,0,0
gen=450_infill=58,424220.0,0,0,0,0
gen=450_infill=59,1004730.0,0,0,0,0
gen=450_infill=60,619823.0,0,0,0,0
gen=450_infill=61,2849890.0,0,0,0,0
gen=450_infill=62,665240.0,0,0,0,0
gen=450_infill=63,2241370.0,0,0,0,0
gen=450_infill=64,3856960.0,0,0,0,0
gen=450_infill=65,699612.0,0,0,0,0
gen=450_infill=66,2454490.0,0,0,0,0
gen=450_infill=67,514353.0,0,0,0,0
gen=450_infill=68,3921360.0,0,0,0,0
gen=450_infill=69,2866170.0,0,0,0,0
gen=450_infill=70,825642.0,0,0,0,0
gen=450_infill=71,600708.0,0,0,0,0
gen=450_infill=72,2047230.0,0,0,0,0
gen=450_infill=73,1148460.0,0,0,0,0
gen=450_infill=74,3151.89,0,0,0,0
gen=450_infill=75,2732600.0,0,0,0,0
gen=450_infill=76,842489.0,0,0,0,0
gen=450_infill=77,2573910.0,0,0,0,0
gen=450_infill=78,390522.0,0,0,0,0
gen=450_infill=79,3662640.0,0,0,0,0
gen=450_infill=80,1775830.0,0,0,0,0
gen=450_infill=81,3737110.0,0,0,0,0
gen=450_infill=82,2424910.0,0,0,0,0
gen=450_infill=83,2975080.0,0,0,0,0
gen=450_infill=84,2659990.0,0,0,0,0
gen=450_infill=85,753312.0,0,0,0,0
gen=450_infill=86,785674.0,0,0,0,0
gen=450_infill=87,2785250.0,0,0,0,0
gen=450_infill=88,2845140.0,0,0,0,0
gen=450_infill=89,3018210.0,0,0,0,0
gen=450_infill=90,2808600.0,0,0,0,0
gen=450_infill=91,561550.0,0,0,0,0
gen=450_infill=92,1381190.0,0,0,0,0
gen=450_infill=93,4322780.0,0,0,0,0
gen=450_infill=94,1138360.0,0,0,0,0
gen=450_infill=95,2911120.0,0,0,0,0
gen=450_infill=96,2942840.0,0,0,0,0
gen=450_infill=97,3599880.0,0,0,0,0
gen=450_infill=98,2825450.0,0,0,0,0
gen=450_infill=99,2647390.0,0,0,0,0
gen=450_infill=100,3107330.0,0,0,0,0
gen=490_infill=1,4256.02,0,0,0,0
gen=490_infill=2,6665.55,0,0,0,0
gen=490_infill=3,8956.6,0,0,0,0
gen=490_infill=4,5100.84,0,0,0,0
gen=490_infill=5,13790.8,0,0,0,0
gen=490_infill=6,7277.84,0,0,0,0
gen=490_infill=7,10893.2,0,0,0,0
gen=490_infill=8,6421.37,0,0,0,0
gen=490_infill=9,9887.99,0,0,0,0
gen=490_infill=10,9943.12,0,0,0,0
gen=490_infill=11,8837.03,0,0,0,0
gen=490_infill=12,5878.9,0,0,0,0
gen=490_infill=13,11119.3,0,0,0,0
gen=490_infill=14,16286.6,0,0,0,0
gen=490_infill=15,10085.5,0,0,0,0
gen=490_infill=16,4553.87,0,0,0,0
gen=490_infill=17,10000.2,0,0,0,0
gen=490_infill=18,6951.78,0,0,0,0
gen=490_infill=19,8497.71,0,0,0,0
gen=490_infill=20,9865.99,0,0,0,0
gen=490_infill=21,9002.48,0,0,0,0
gen=490_infill=22,4048.49,0,0,0,0
gen=490_infill=23,8612.21,0,0,0,0
gen=490_infill=24,6609.2,0,0,0,0
gen=490_infill=25,7682.59,0,0,0,0
gen=490_infill=26,16047.5,0,0,0,0
gen=490_infill=27,6033.65,0,0,0,0
gen=490_infill=28,9802.05,0,0,0,0
gen=490_infill=29,12454.7,0,0,0,0
gen=490_infill=30,4924.76,0,0,0,0
gen=490_infill=31,5744.08,0,0,0,0
gen=490_infill=32,16924.1,0,0,0,0
gen=490_infill=33,6820.73,0,0,0,0
gen=490_infill=34,6243.46,0,0,0,0
gen=490_infill=35,12972.8,0,0,0,0
gen=490_infill=36,10174.3,0,0,0,0
gen=490_infill=37,10728.9,0,0,0,0
gen=490_infill=38,12651.7,0,0,0,0
gen=490_infill=39,3861.87,0,0,0,0
gen=490_infill=40,10569.8,0,0,0,0
gen=490_infill=41,6167.7,0,0,0,0
gen=490_infill=42,9862.53,0,0,0,0
gen=490_infill=43,8279.37,0,0,0,0
gen=490_infill=44,15538.3,0,0,0,0
gen=490_infill=45,4393.65,0,0,0,0
gen=490_infill=46,8583.65,0,0,0,0
gen=490_infill=47,12855.3,0,0,0,0
gen=490_infill=48,7488.38,0,0,0,0
gen=490_infill=49,8628.82,0,0,0,0
gen=490_infill=50,17190.9,0,0,0,0
gen=490_infill=51,16308.5,0,0,0,0
gen=490_infill=52,16334.9,0,0,0,0
gen=490_infill=53,3148.63,0,0,0,0
gen=490_infill=54,3813.4,0,0,0,0
gen=490_infill=55,19244.3,0,0,0,0
gen=550_infill=1,1165230.0,0,0,0,0
gen=550_infill=2,21486.8,0,0,0,0
gen=550_infill=3,340388.0,0,0,0,0
gen=550_infill=4,2161900.0,0,0,0,0
gen=550_infill=5,377524.0,0,0,0,0
gen=550_infill=6,6774.35,0,0,0,0
gen=550_infill=7,244000.0,0,0,0,0
gen=550_infill=8,1378340.0,0,0,0,0
gen=550_infill=9,3630.98,0,0,0,0
gen=550_infill=10,91477.9,0,0,0,0
gen=550_infill=11,969642.0,0,0,0,0
gen=550_infill=12,846755.0,0,0,0,0
gen=550_infill=13,1677090.0,0,0,0,0
gen=550_infill=14,2012310.0,0,0,0,0
gen=550_infill=15,628366.0,0,0,0,0
gen=550_infill=16,1107720.0,0,0,0,0
gen=550_infill=17,556219.0,0,0,0,0
gen=550_infill=18,388949.0,0,0,0,0
gen=550_infill=19,214124.0,0,0,0,0
gen=550_infill=20,269814.0,0,0,0,0
gen=550_infill=21,220271.0,0,0,0,0
gen=550_infill=22,613204.0,0,0,0,0
gen=550_infill=23,352722.0,0,0,0,0
gen=550_infill=24,468589.0,0,0,0,0
gen=550_infill=25,1493860.0,0,0,0,0
gen=550_infill=26,1507000.0,0,0,0,0
gen=550_infill=27,2944330.0,0,0,0,0
gen=550_infill=28,6803.64,0,0,0,0
gen=550_infill=29,567034.0,0,0,0,0
gen=550_infill=30,1346590.0,0,0,0,0
gen=550_infill=31,158627.0,0,0,0,0
gen=550_infill=32,609487.0,0,0,0,0
gen=550_infill=33,2717880.0,0,0,0,0
gen=550_infill=34,279077.0,0,0,0,0
gen=550_infill=35,465991.0,0,0,0,0
gen=550_infill=36,536057.0,0,0,0,0
gen=550_infill=37,1385120.0,0,0,0,0
gen=550_infill=38,32018.3,0,0,0,0
gen=550_infill=39,734237.0,0,0,0,0
gen=550_infill=40,1982190.0,0,0,0,0
gen=550_infill=41,967998.0,0,0,0,0
gen=550_infill=42,753235.0,0,0,0,0
gen=550_infill=43,506164.0,0,0,0,0
gen=550_infill=44,638677.0,0,0,0,0
gen=550_infill=45,38027.6,0,0,0,0
gen=550_infill=46,117951.0,0,0,0,0
gen=550_infill=47,745820.0,0,0,0,0
gen=550_infill=48,248012.0,0,0,0,0
gen=550_infill=49,257265.0,0,0,0,0
gen=550_infill=50,1560910.0,0,0,0,0
gen=550_infill=51,220412.0,0,0,0,0
gen=550_infill=52,71048.4,0,0,0,0
gen=550_infill=53,416733.0,0,0,0,0
gen=550_infill=54,1659050.0,0,0,0,0
gen=550_infill=55,1318480.0,0,0,0,0
gen=550_infill=56,882402.0,0,0,0,0
gen=550_infill=57,10299.5,0,0,0,0
gen=550_infill=58,277314.0,0,0,0,0
gen=550_infill=59,507550.0,0,0,0,0
gen=550_infill=60,255613.0,0,0,0,0
gen=550_infill=61,1453820.0,0,0,0,0
gen=550_infill=62,320202.0,0,0,0,0
gen=550_infill=63,150795.0,0,0,0,0
gen=550_infill=64,144973.0,0,0,0,0
gen=550_infill=65,2093570.0,0,0,0,0
gen=550_infill=66,623600.0,0,0,0,0
gen=550_infill=67,122523.0,0,0,0,0
gen=550_infill=68,6090.07,0,0,0,0
gen=550_infill=69,985388.0,0,0,0,0
gen=550_infill=70,306265.0,0,0,0,0
gen=550_infill=71,136483.0,0,0,0,0
gen=550_infill=72,7819.99,0,0,0,0
gen=550_infill=73,323318.0,0,0,0,0
gen=550_infill=74,213939.0,0,0,0,0
gen=550_infill=75,662966.0,0,0,0,0
gen=550_infill=76,596337.0,0,0,0,0
gen=550_infill=77,10949.3,0,0,0,0
gen=550_infill=78,55487.4,0,0,0,0
gen=550_infill=79,1207930.0,0,0,0,0
gen=550_infill=80,63424.9,0,0,0,0
gen=550_infill=81,18625.7,0,0,0,0
gen=550_infill=82,109742.0,0,0,0,0
gen=550_infill=83,8953.74,0,0,0,0
gen=550_infill=84,7331.35,0,0,0,0
gen=550_infill=85,67561.5,0,0,0,0
gen=550_infill=86,3157.08,0,0,0,0
gen=550_infill=87,225691.0,0,0,0,0
gen=550_infill=88,148474.0,0,0,0,0
gen=550_infill=89,478591.0,0,0,0,0
gen=550_infill=90,61675.0,0,0,0,0
gen=550_infill=91,78911.7,0,0,0,0
gen=550_infill=92,1803530.0,0,0,0,0
gen=550_infill=93,11142.0,0,0,0,0
gen=550_infill=94,19012.9,0,0,0,0
gen=550_infill=95,10972.1,0,0,0,0
gen=550_infill=96,9878.81,0,0,0,0
gen=550_infill=97,6810.77,0,0,0,0
gen=550_infill=98,6152.34,0,0,0,0
gen=550_infill=99,4527.91,0,0,0,0
gen=550_infill=100,3813.4,0,0,0,0
gen=600_infill=1,7598.35,0,0,0,0
gen=600_infill=2,3300.87,0,0,0,0
gen=600_infill=3,10901.5,0,0,0,0
gen=600_infill=4,11796.0,0,0,0,0
gen=600_infill=5,8279.55,0,0,0,0
gen=600_infill=6,14112.6,0,0,0,0
gen=600_infill=7,7565.28,0,0,0,0
gen=600_infill=8,8187.39,0,0,0,0
gen=600_infill=9,8121.73,0,0,0,0
gen=600_infill=10,3925.28,0,0,0,0
gen=600_infill=11,8267.32,0,0,0,0
gen=600_infill=12,8149.07,0,0,0,0
gen=600_infill=13,8276.74,0,0,0,0
gen=600_infill=14,8390.35,0,0,0,0
gen=600_infill=15,9129.06,0,0,0,0
gen=600_infill=16,7849.04,0,0,0,0
gen=600_infill=17,8393.65,0,0,0,0
gen=600_infill=18,8405.88,0,0,0,0
gen=600_infill=19,8497.04,0,0,0,0
gen=600_infill=20,3908.79,0,0,0,0
gen=600_infill=21,8031.37,0,0,0,0
gen=600_infill=22,9219.05,0,0,0,0
gen=600_infill=23,8736.34,0,0,0,0
gen=600_infill=24,8085.74,0,0,0,0
gen=600_infill=25,7278.71,0,0,0,0
gen=600_infill=26,2990.08,0,0,0,0
gen=600_infill=27,6928.55,0,0,0,0
gen=600_infill=28,8274.22,0,0,0,0
gen=600_infill=29,6961.17,0,0,0,0
gen=600_infill=30,7643.39,0,0,0,0
gen=600_infill=31,7297.61,0,0,0,0
gen=600_infill=32,8205.53,0,0,0,0
gen=600_infill=33,8938.26,0,0,0,0
gen=600_infill=34,7883.91,0,0,0,0
gen=600_infill=35,4589.48,0,0,0,0
gen=600_infill=36,7785.13,0,0,0,0
gen=600_infill=37,7127.61,0,0,0,0
gen=600_infill=38,8684.46,0,0,0,0
gen=600_infill=39,7342.76,0,0,0,0
gen=600_infill=40,3902.08,0,0,0,0
gen=600_infill=41,9268.57,0,0,0,0
gen=600_infill=42,7851.44,0,0,0,0
gen=637_infill=1,3300.87,0,0,0,0
gen=637_infill=2,3902.08,0,0,0,0
gen=637_infill=3,7274.39,0,0,0,0
gen=637_infill=4,3797.79,0,0,0,0
gen=637_infill=5,5570.59,0,0,0,0
gen=637_infill=6,8120.2,0,0,0,0
gen=637_infill=7,6860.34,0,0,0,0
gen=637_infill=8,6347.44,0,0,0,0
gen=637_infill=9,4634.91,0,0,0,0
gen=637_infill=10,3974.71,0,0,0,0
gen=637_infill=11,4694.07,0,0,0,0
gen=637_infill=12,5504.49,0,0,0,0
gen=637_infill=13,3698.69,0,0,0,0
gen=637_infill=14,5984.64,0,0,0,0
gen=637_infill=15,4718.12,0,0,0,0
gen=637_infill=16,5231.61,0,0,0,0
gen=637_infill=17,4343.89,0,0,0,0
gen=637_infill=18,4819.99,0,0,0,0
gen=637_infill=19,3430.36,0,0,0,0
gen=637_infill=20,3491.19,0,0,0,0
gen=637_infill=21,3449.13,0,0,0,0
gen=637_infill=22,5074.55,0,0,0,0
gen=700_infill=1,3449.13,0,0,0,0
gen=700_infill=2,3900.31,0,0,0,0
gen=700_infill=3,7679.51,0,0,0,0
gen=700_infill=4,8158.74,0,0,0,0
gen=700_infill=5,8743.27,0,0,0,0
gen=700_infill=6,6749.3,0,0,0,0
gen=700_infill=7,4604.26,0,0,0,0
gen=700_infill=8,21212.1,0,0,0,0
gen=700_infill=9,8366.07,0,0,0,0
gen=700_infill=10,32640.4,0,0,0,0
gen=700_infill=11,6514.67,0,0,0,0
gen=700_infill=12,25811.2,0,0,0,0
gen=700_infill=13,24189.7,0,0,0,0
gen=700_infill=14,33040.3,0,0,0,0
gen=700_infill=15,11436.7,0,0,0,0
gen=700_infill=16,23157.9,0,0,0,0
gen=700_infill=17,29869.2,0,0,0,0
gen=700_infill=18,34531.3,0,0,0,0
gen=700_infill=19,27840.4,0,0,0,0
gen=700_infill=20,35895.6,0,0,0,0
gen=700_infill=21,22983.1,0,0,0,0
gen=700_infill=22,19067.3,0,0,0,0
gen=700_infill=23,16207.5,0,0,0,0
gen=700_infill=24,63376.2,0,0,0,0
gen=700_infill=25,42726.0,0,0,0,0
gen=700_infill=26,36020.8,0,0,0,0
gen=700_infill=27,6518.35,0,0,0,0
gen=700_infill=28,38953.5,0,0,0,0
gen=700_infill=29,17389.6,0,0,0,0
gen=700_infill=30,19181.2,0,0,0,0
gen=700_infill=31,4350.24,0,0,0,0
gen=700_infill=32,34175.0,0,0,0,0
gen=700_infill=33,20667.3,0,0,0,0
gen=700_infill=34,3488.89,0,0,0,0
gen=700_infill=35,116159.0,0,0,0,0
gen=700_infill=36,28023.2,0,0,0,0
gen=700_infill=37,52374.5,0,0,0,0
gen=700_infill=38,33970.3,0,0,0,0
gen=700_infill=39,94880.8,0,0,0,0
gen=700_infill=40,32527.5,0,0,0,0
gen=700_infill=41,147306.0,0,0,0,0
gen=700_infill=42,27291.8,0,0,0,0
gen=700_infill=43,123746.0,0,0,0,0
gen=700_infill=44,209514.0,0,0,0,0
gen=700_infill=45,226342.0,0,0,0,0
gen=700_infill=46,131760.0,0,0,0,0
gen=700_infill=47,187385.0,0,0,0,0
gen=700_infill=48,285413.0,0,0,0,0
gen=700_infill=49,419236.0,0,0,0,0
gen=700_infill=50,255770.0,0,0,0,0
gen=700_infill=51,134121.0,0,0,0,0
gen=700_infill=52,175929.0,0,0,0,0
gen=700_infill=53,253831.0,0,0,0,0
gen=700_infill=54,254734.0,0,0,0,0
gen=700_infill=55,149938.0,0,0,0,0
gen=700_infill=56,38513.9,0,0,0,0
gen=700_infill=57,306090.0,0,0,0,0
gen=700_infill=58,123880.0,0,0,0,0
gen=700_infill=59,122916.0,0,0,0,0
gen=700_infill=60,266845.0,0,0,0,0
gen=700_infill=61,154119.0,0,0,0,0
gen=700_infill=62,191480.0,0,0,0,0
gen=700_infill=63,243983.0,0,0,0,0
gen=700_infill=64,129919.0,0,0,0,0
gen=700_infill=65,195399.0,0,0,0,0
gen=700_infill=66,165793.0,0,0,0,0
gen=700_infill=67,236760.0,0,0,0,0
gen=720_infill=1,5472.49,0,0,0,0
gen=720_infill=2,3975.11,0,0,0,0
gen=720_infill=3,4288.17,0,0,0,0
gen=720_infill=4,319618.0,0,0,0,0
gen=720_infill=5,496261.0,0,0,0,0
gen=720_infill=6,708087.0,0,0,0,0
gen=720_infill=7,193155.0,0,0,0,0
gen=720_infill=8,581831.0,0,0,0,0
gen=720_infill=9,612435.0,0,0,0,0
gen=720_infill=10,450355.0,0,0,0,0
gen=720_infill=11,454145.0,0,0,0,0
gen=720_infill=12,1633920.0,0,0,0,0
gen=720_infill=13,1084150.0,0,0,0,0
